"entity_id","attribute_set_id","type_id","sku","has_options","required_options","created_at","updated_at"
"44969","4","simple","19620","0","0","2024-05-01 10:17:52","2024-05-02 20:42:56"
"44970","4","simple","19621","0","0","2024-05-01 10:17:54","2024-05-02 20:42:57"
"44971","4","simple","19622","0","0","2024-05-01 10:17:57","2024-05-02 20:42:59"
"44972","4","simple","19623","0","0","2024-05-01 10:17:59","2024-05-02 20:43:00"
"44973","4","simple","19624","0","0","2024-05-01 10:18:01","2024-05-02 20:43:02"
"44974","4","simple","19625","0","0","2024-05-01 10:18:03","2024-05-02 20:43:04"
"44975","4","simple","19626","0","0","2024-05-01 10:18:05","2024-05-02 20:43:05"
"44976","4","simple","19627","0","0","2024-05-01 10:18:07","2024-05-02 20:43:07"
"44977","4","simple","19628","0","0","2024-05-01 10:18:09","2024-05-02 20:43:08"
"44978","4","simple","19629","0","0","2024-05-01 10:18:10","2024-05-02 20:43:10"
"44979","4","simple","19630","0","0","2024-05-01 10:18:12","2024-05-02 20:43:11"
"44980","4","simple","19631","0","0","2024-05-01 10:18:14","2024-05-02 20:43:13"
"44981","4","simple","19632","0","0","2024-05-01 10:18:16","2024-05-02 20:43:14"
"44982","4","simple","19633","0","0","2024-05-01 10:18:18","2024-05-02 20:43:16"
"44983","4","simple","19634","0","0","2024-05-01 10:18:20","2024-05-02 20:43:17"
"44984","4","simple","19635","0","0","2024-05-01 10:18:22","2024-05-02 20:43:19"
"44985","4","simple","19636","0","0","2024-05-01 10:18:23","2024-05-02 20:43:20"
"44986","4","simple","19637","0","0","2024-05-01 10:18:25","2024-05-02 20:43:22"
"44987","4","simple","19638","0","0","2024-05-01 10:18:27","2024-05-02 20:43:23"
"44988","4","simple","19639","0","0","2024-05-01 10:18:29","2024-05-02 20:43:25"
"44989","4","simple","19640","0","0","2024-05-01 10:18:31","2024-05-02 20:43:27"
"44990","4","simple","19641","0","0","2024-05-01 10:18:33","2024-05-02 20:43:28"
"44991","4","simple","19642","0","0","2024-05-01 10:18:34","2024-05-02 20:43:29"
"44992","4","simple","19643","0","0","2024-05-01 10:18:36","2024-05-02 20:43:31"
"44993","4","simple","19644","0","0","2024-05-01 10:18:38","2024-05-02 20:43:33"
"44994","4","simple","19645","0","0","2024-05-01 10:18:40","2024-05-02 20:43:34"
"44995","4","simple","19646","0","0","2024-05-01 10:18:42","2024-05-02 20:43:36"
"44996","4","simple","19647","0","0","2024-05-01 10:18:44","2024-05-02 20:43:37"
"44997","4","simple","19648","0","0","2024-05-01 10:18:46","2024-05-02 20:43:39"
"44998","4","simple","19649","0","0","2024-05-01 10:18:47","2024-05-02 20:43:40"
"44999","4","simple","19650","0","0","2024-05-01 10:18:49","2024-05-02 20:43:42"
"45000","4","simple","19651","0","0","2024-05-01 10:18:51","2024-05-02 20:43:43"
"45001","4","simple","19652","0","0","2024-05-01 10:18:53","2024-05-02 20:43:45"
"45002","4","simple","19653","0","0","2024-05-01 10:18:55","2024-05-02 20:43:46"
"45003","4","simple","19654","0","0","2024-05-01 10:18:57","2024-05-02 20:43:48"
"45004","4","simple","19655","0","0","2024-05-01 10:18:59","2024-05-02 20:43:50"
"45005","4","simple","19656","0","0","2024-05-01 10:19:01","2024-05-02 20:43:51"
"45006","4","simple","19657","0","0","2024-05-01 10:19:03","2024-05-02 20:43:53"
"45007","4","simple","19658","0","0","2024-05-01 10:19:04","2024-05-02 20:43:54"
"45008","4","simple","19659","0","0","2024-05-01 10:19:06","2024-05-02 20:43:56"
"45009","4","simple","19660","0","0","2024-05-01 10:19:08","2024-05-02 20:43:57"
"45010","4","simple","19661","0","0","2024-05-01 10:19:10","2024-05-02 20:43:59"
"45011","4","simple","19662","0","0","2024-05-01 10:19:12","2024-05-02 20:44:00"
"45012","4","simple","19663","0","0","2024-05-01 10:19:14","2024-05-02 20:44:02"
"45013","4","simple","19664","0","0","2024-05-01 10:19:16","2024-05-02 20:44:03"
"45014","4","simple","19665","0","0","2024-05-01 10:19:17","2024-05-02 20:44:05"
"45015","4","simple","19666","0","0","2024-05-01 10:19:19","2024-05-02 20:44:07"
"45016","4","simple","19667","0","0","2024-05-01 10:19:21","2024-05-02 20:44:08"
"45017","4","simple","19668","0","0","2024-05-01 10:19:23","2024-05-02 20:44:09"
"45018","4","simple","19669","0","0","2024-05-01 10:19:25","2024-05-02 20:44:11"
"45019","4","simple","19670","0","0","2024-05-01 10:19:27","2024-05-02 20:44:12"
"45020","4","simple","19671","0","0","2024-05-01 10:19:29","2024-05-02 20:44:14"
"45021","4","simple","19672","0","0","2024-05-01 10:19:31","2024-05-02 20:44:16"
"45022","4","simple","19673","0","0","2024-05-01 10:19:32","2024-05-02 20:44:17"
"45023","4","simple","19674","0","0","2024-05-01 10:19:34","2024-05-02 20:44:19"
"45024","4","simple","19675","0","0","2024-05-01 10:19:36","2024-05-02 20:44:20"
"45025","4","simple","19676","0","0","2024-05-01 10:19:38","2024-05-02 20:44:22"
"45026","4","simple","19677","0","0","2024-05-01 10:19:40","2024-05-02 20:44:23"
"45027","4","simple","19678","0","0","2024-05-01 10:19:42","2024-05-02 20:44:25"
"45028","4","simple","19679","0","0","2024-05-01 10:19:44","2024-05-02 20:44:26"
"45029","4","simple","19680","0","0","2024-05-01 10:19:46","2024-05-02 20:44:28"
"45030","4","simple","19681","0","0","2024-05-01 10:19:47","2024-05-02 20:44:29"
"45031","4","simple","19682","0","0","2024-05-01 10:19:49","2024-05-02 20:44:31"
"45032","4","simple","19683","0","0","2024-05-01 10:19:51","2024-05-02 20:44:32"
"45033","4","simple","19684","0","0","2024-05-01 10:19:53","2024-05-02 20:44:34"
"45034","4","simple","19685","0","0","2024-05-01 10:19:55","2024-05-02 20:44:35"
"45035","4","simple","19686","0","0","2024-05-01 10:19:57","2024-05-02 20:44:36"
"45036","4","simple","19687","0","0","2024-05-01 10:19:59","2024-05-02 20:44:38"
"45037","4","simple","19688","0","0","2024-05-01 10:20:00","2024-05-02 20:44:39"
"45038","4","simple","19689","0","0","2024-05-01 10:20:03","2024-05-02 20:44:41"
"45039","4","simple","19690","0","0","2024-05-01 10:20:05","2024-05-02 20:44:42"
"45040","4","simple","19691","0","0","2024-05-01 10:20:07","2024-05-02 20:44:44"
"45041","4","simple","19692","0","0","2024-05-01 10:20:09","2024-05-02 20:44:45"
"45042","4","simple","19693","0","0","2024-05-01 10:20:11","2024-05-02 20:44:47"
"45043","4","simple","19694","0","0","2024-05-01 10:20:12","2024-05-02 20:44:48"
"45044","4","simple","19695","0","0","2024-05-01 10:20:14","2024-05-02 20:44:50"
"45045","4","simple","19696","0","0","2024-05-01 10:20:16","2024-05-02 20:44:51"
"45046","4","simple","19697","0","0","2024-05-01 10:20:18","2024-05-02 20:44:53"
"45047","4","simple","19698","0","0","2024-05-01 10:20:20","2024-05-02 20:44:54"
"45048","4","simple","19699","0","0","2024-05-01 10:20:22","2024-05-02 20:44:56"
"45049","4","simple","19700","0","0","2024-05-01 10:20:24","2024-05-02 20:44:57"
"45050","4","simple","19701","0","0","2024-05-01 10:20:25","2024-05-02 20:44:59"
"45051","4","simple","19702","0","0","2024-05-01 10:20:27","2024-05-02 20:45:00"
"45052","4","simple","19703","0","0","2024-05-01 10:20:29","2024-05-02 20:45:02"
"45053","4","simple","19704","0","0","2024-05-01 10:20:31","2024-05-02 20:45:04"
"45054","4","simple","19705","0","0","2024-05-01 10:20:33","2024-05-02 20:45:06"
"45055","4","simple","19706","0","0","2024-05-01 10:20:35","2024-05-02 20:45:07"
"45056","4","simple","19707","0","0","2024-05-01 10:20:36","2024-05-02 20:45:09"
"45057","4","simple","19708","0","0","2024-05-01 10:20:39","2024-05-02 20:45:10"
"45058","4","simple","19709","0","0","2024-05-01 10:20:41","2024-05-02 20:45:12"
"45059","4","simple","19710","0","0","2024-05-01 10:20:43","2024-05-02 20:45:14"
"45060","4","simple","19711","0","0","2024-05-01 10:20:45","2024-05-02 20:45:15"
"45061","4","simple","19712","0","0","2024-05-01 10:20:47","2024-05-02 20:45:17"
"45062","4","simple","19713","0","0","2024-05-01 10:20:49","2024-05-02 20:45:18"
"45063","4","simple","19714","0","0","2024-05-01 10:20:51","2024-05-02 20:45:20"
"45064","4","simple","19715","0","0","2024-05-01 10:20:53","2024-05-02 20:45:21"
"45065","4","simple","19716","0","0","2024-05-01 10:20:54","2024-05-02 20:45:23"
"45066","4","simple","19717","0","0","2024-05-01 10:20:56","2024-05-02 20:45:24"
"45067","4","simple","19718","0","0","2024-05-01 10:20:58","2024-05-02 20:45:26"
"45068","4","simple","19719","0","0","2024-05-01 10:21:00","2024-05-02 20:45:27"
"45069","4","simple","19720","0","0","2024-05-01 10:21:02","2024-05-02 20:45:29"
"45070","4","configurable","1150","0","0","2024-05-01 10:21:31","2024-05-02 20:46:06"
"45071","4","configurable","1153","0","0","2024-05-01 10:21:33","2024-05-02 20:46:09"
"45072","4","configurable","1160","0","0","2024-05-01 10:21:34","2024-05-02 20:46:12"
"45073","4","configurable","1172","0","0","2024-05-01 10:21:36","2024-05-02 20:46:20"
"45074","4","configurable","1174","0","0","2024-05-01 10:21:37","2024-05-02 20:46:22"
"45076","4","configurable","1177","0","0","2024-05-01 10:21:39","2024-05-02 20:46:25"
"45077","4","configurable","1180","0","0","2024-05-01 10:21:41","2024-05-02 20:46:27"
"45078","4","configurable","1195","0","0","2024-05-01 10:21:43","2024-05-02 20:46:35"
"45079","4","configurable","1197","0","0","2024-05-01 10:21:45","2024-05-02 20:46:37"
"45080","4","configurable","1198","0","0","2024-05-01 10:21:46","2024-05-02 20:46:39"
"45081","4","configurable","1206","0","0","2024-05-01 10:21:48","2024-05-02 20:46:46"
"45082","4","configurable","1211","0","0","2024-05-01 10:21:50","2024-05-02 20:46:48"
"45083","4","configurable","1214","0","0","2024-05-01 10:21:51","2024-05-02 20:46:50"
"45084","4","configurable","1218","0","0","2024-05-01 10:21:53","2024-05-02 20:46:51"
"45085","4","configurable","1219","0","0","2024-05-01 10:21:54","2024-05-02 20:46:53"
"45086","4","configurable","1223","0","0","2024-05-01 10:21:56","2024-05-02 20:46:54"
"45087","4","configurable","1224","0","0","2024-05-01 10:21:57","2024-05-02 20:46:56"
"45088","4","configurable","1225","0","0","2024-05-01 10:21:59","2024-05-02 20:46:57"
"45089","4","configurable","1228","0","0","2024-05-01 10:22:00","2024-05-02 20:47:00"
"45090","4","configurable","1229","0","0","2024-05-01 10:22:02","2024-05-02 20:47:02"
"45091","4","configurable","1231","0","0","2024-05-01 10:22:04","2024-05-02 20:47:04"
"45092","4","configurable","1232","0","0","2024-05-01 10:22:05","2024-05-02 20:47:05"
"45093","4","configurable","1234","0","0","2024-05-01 10:22:07","2024-05-02 20:47:07"
"45094","4","configurable","1235","0","0","2024-05-01 10:22:09","2024-05-02 20:47:08"
"45095","4","configurable","1244","0","0","2024-05-01 10:22:10","2024-05-02 20:47:16"
"45096","4","configurable","1249","0","0","2024-05-01 10:22:12","2024-05-02 20:47:19"
"45097","4","configurable","1251","0","0","2024-05-01 10:22:13","2024-05-02 20:47:21"
"45098","4","configurable","1253","0","0","2024-05-01 10:22:15","2024-05-02 20:47:23"
"45099","4","configurable","1257","0","0","2024-05-01 10:22:17","2024-05-02 20:47:25"
"45100","4","configurable","1262","0","0","2024-05-01 10:22:18","2024-05-02 20:47:27"
"45101","4","configurable","1263","0","0","2024-05-01 10:22:20","2024-05-02 20:47:29"
"45102","4","configurable","1266","0","0","2024-05-01 10:22:22","2024-05-02 20:47:30"
"45103","4","configurable","1269","0","0","2024-05-01 10:22:23","2024-05-02 20:47:33"
"45104","4","configurable","1271","0","0","2024-05-01 10:22:25","2024-05-02 20:47:34"
"45105","4","configurable","1275","0","0","2024-05-01 10:22:27","2024-05-02 20:47:37"
"45106","4","configurable","1276","0","0","2024-05-01 10:22:28","2024-05-02 20:47:38"
"45107","4","configurable","1281","0","0","2024-05-01 10:22:30","2024-05-02 20:47:42"
"45108","4","configurable","1288","0","0","2024-05-01 10:22:31","2024-05-02 20:47:47"
"45109","4","configurable","1290","0","0","2024-05-01 10:22:33","2024-05-02 20:47:49"
"45110","4","configurable","1293","0","0","2024-05-01 10:22:34","2024-05-02 20:47:52"
"45111","4","configurable","1297","0","0","2024-05-01 10:22:36","2024-05-02 20:47:56"
"45112","4","configurable","1298","0","0","2024-05-01 10:22:37","2024-05-02 20:47:58"
"45113","4","configurable","1299","0","0","2024-05-01 10:22:39","2024-05-02 20:47:59"
"45114","4","configurable","1300","0","0","2024-05-01 10:22:40","2024-05-02 20:48:01"
"45115","4","configurable","1312","0","0","2024-05-01 10:22:42","2024-05-02 20:48:09"
"45116","4","configurable","1313","0","0","2024-05-01 10:22:43","2024-05-02 20:48:10"
"45117","4","configurable","1315","0","0","2024-05-01 10:22:45","2024-05-02 20:48:12"
"45118","4","configurable","1320","0","0","2024-05-01 10:22:47","2024-05-02 20:48:16"
"45119","4","configurable","1321","0","0","2024-05-01 10:22:49","2024-05-02 20:48:17"
"45120","4","configurable","1326","0","0","2024-05-01 10:22:50","2024-05-02 20:48:19"
"45121","4","configurable","1330","0","0","2024-05-01 10:22:52","2024-05-02 20:48:23"
"45122","4","configurable","1331","0","0","2024-05-01 10:22:53","2024-05-02 20:48:24"
"45123","4","configurable","1333","0","0","2024-05-01 10:22:55","2024-05-02 20:48:26"
"45124","4","configurable","1336","0","0","2024-05-01 10:22:57","2024-05-02 20:48:29"
"45125","4","configurable","1337","0","0","2024-05-01 10:22:58","2024-05-02 20:48:30"
"45126","4","configurable","1338","0","0","2024-05-01 10:23:00","2024-05-02 20:48:31"
"45127","4","configurable","1340","0","0","2024-05-01 10:23:01","2024-05-02 20:48:34"
"45128","4","configurable","1341","0","0","2024-05-01 10:23:03","2024-05-02 20:48:35"
"45129","4","configurable","1342","0","0","2024-05-01 10:23:05","2024-05-02 20:48:37"
"45130","4","configurable","1348","0","0","2024-05-01 10:23:07","2024-05-02 20:48:41"
"45131","4","configurable","1355","0","0","2024-05-01 10:23:10","2024-05-02 20:48:47"
"45132","4","configurable","1356","0","0","2024-05-01 10:23:12","2024-05-02 20:48:49"
"45133","4","configurable","1364","0","0","2024-05-01 10:23:14","2024-05-02 20:48:54"
"45134","4","configurable","1381","0","0","2024-05-01 10:23:15","2024-05-02 20:49:10"
"45135","4","configurable","1383","0","0","2024-05-01 10:23:17","2024-05-02 20:49:12"
"45136","4","configurable","1388","0","0","2024-05-01 10:23:19","2024-05-02 20:49:16"
"45137","4","configurable","1392","0","0","2024-05-01 10:23:21","2024-05-02 20:49:19"
"45138","4","configurable","1395","0","0","2024-05-01 10:23:23","2024-05-02 20:49:22"
"45139","4","configurable","1396","0","0","2024-05-01 10:23:25","2024-05-02 20:49:24"
"45140","4","configurable","1397","0","0","2024-05-01 10:23:27","2024-05-02 20:49:25"
"45141","4","configurable","1398","0","0","2024-05-01 10:23:29","2024-05-02 20:49:27"
"45142","4","configurable","1424","0","0","2024-05-01 10:23:31","2024-05-02 20:49:46"
"45143","4","configurable","1425","0","0","2024-05-01 10:23:32","2024-05-02 20:49:47"
"45144","4","configurable","1427","0","0","2024-05-01 10:23:34","2024-05-02 20:49:49"
"45145","4","configurable","1433","0","0","2024-05-01 10:23:36","2024-05-02 20:49:54"
"45146","4","configurable","1434","0","0","2024-05-01 10:23:38","2024-05-02 20:49:56"
"45147","4","configurable","1438","0","0","2024-05-01 10:23:40","2024-05-02 20:49:59"
"45148","4","configurable","1441","0","0","2024-05-01 10:23:42","2024-05-02 20:50:02"
"45149","4","configurable","1443","0","0","2024-05-01 10:23:43","2024-05-02 20:50:04"
"45150","4","configurable","1445","0","0","2024-05-01 10:23:45","2024-05-02 20:50:07"
"45151","4","configurable","1453","0","0","2024-05-01 10:23:47","2024-05-02 20:50:11"
"45152","4","configurable","1456","0","0","2024-05-01 10:23:49","2024-05-02 20:50:14"
"45153","4","configurable","1471","0","0","2024-05-01 10:23:51","2024-05-02 20:50:26"
"45154","4","configurable","1474","0","0","2024-05-01 10:23:53","2024-05-02 20:50:30"
"45155","4","configurable","1489","0","0","2024-05-01 10:23:55","2024-05-02 20:50:40"
"45156","4","configurable","1496","0","0","2024-05-01 10:23:57","2024-05-02 20:50:46"
"45157","4","configurable","1497","0","0","2024-05-01 10:23:59","2024-05-02 20:50:46"
"45158","4","configurable","1499","0","0","2024-05-01 10:24:00","2024-05-02 20:50:49"
"45159","4","configurable","1501","0","0","2024-05-01 10:24:02","2024-05-02 20:50:51"
"45160","4","configurable","1706","0","0","2024-05-01 10:24:04","2024-05-02 20:53:39"
"45161","4","configurable","1725","0","0","2024-05-01 10:24:06","2024-05-02 20:53:51"
"45162","4","configurable","1734","0","0","2024-05-01 10:24:08","2024-05-02 20:53:58"
"45163","4","configurable","1742","0","0","2024-05-01 10:24:10","2024-05-02 20:54:05"
"45164","4","configurable","1743","0","0","2024-05-01 10:24:12","2024-05-02 20:54:06"
"45165","4","configurable","1744","0","0","2024-05-01 10:24:14","2024-05-02 20:54:08"
"45166","4","configurable","1745","0","0","2024-05-01 10:24:16","2024-05-02 20:54:09"
"45167","4","configurable","1746","0","0","2024-05-01 10:24:18","2024-05-02 20:54:10"
"45168","4","configurable","1747","0","0","2024-05-01 10:24:20","2024-05-02 20:54:12"
"45169","4","configurable","1748","0","0","2024-05-01 10:24:22","2024-05-02 20:54:13"
"45170","4","configurable","1749","0","0","2024-05-01 10:24:24","2024-05-02 20:54:15"
"45171","4","configurable","1750","0","0","2024-05-01 10:24:26","2024-05-02 20:54:16"
"45172","4","configurable","1751","0","0","2024-05-01 10:24:27","2024-05-02 20:54:18"
"45173","4","configurable","1752","0","0","2024-05-01 10:24:29","2024-05-02 20:54:19"
"45174","4","configurable","1753","0","0","2024-05-01 10:24:31","2024-05-02 20:54:21"
"45175","4","configurable","1754","0","0","2024-05-01 10:24:33","2024-05-02 20:54:22"
"45176","4","configurable","1755","0","0","2024-05-01 10:24:35","2024-05-02 20:54:24"
"45177","4","configurable","1756","0","0","2024-05-01 10:24:37","2024-05-02 20:54:25"
"45178","4","configurable","1757","0","0","2024-05-01 10:24:39","2024-05-02 20:54:26"
"45179","4","configurable","1758","0","0","2024-05-01 10:24:41","2024-05-02 20:54:28"
"45180","4","configurable","1759","0","0","2024-05-01 10:24:43","2024-05-02 20:54:29"
"45181","4","configurable","1760","0","0","2024-05-01 10:24:45","2024-05-02 20:54:31"
"45182","4","configurable","1761","0","0","2024-05-01 10:24:47","2024-05-02 20:54:32"
"45183","4","configurable","1762","0","0","2024-05-01 10:24:49","2024-05-02 20:54:34"
"45184","4","configurable","1763","0","0","2024-05-01 10:24:51","2024-05-02 20:54:35"
"45185","4","configurable","1764","0","0","2024-05-01 10:24:53","2024-05-02 20:54:37"
"45186","4","configurable","1766","0","0","2024-05-01 10:24:56","2024-05-02 20:54:40"
"45187","4","configurable","1767","0","0","2024-05-01 10:24:58","2024-05-02 20:54:41"
"45188","4","configurable","1768","0","0","2024-05-01 10:25:00","2024-05-02 20:54:42"
"45189","4","configurable","1769","0","0","2024-05-01 10:25:03","2024-05-02 20:54:44"
"45190","4","configurable","1770","0","0","2024-05-01 10:25:05","2024-05-02 20:54:45"
"45191","4","configurable","1771","0","0","2024-05-01 10:25:07","2024-05-02 20:54:47"
"45192","4","configurable","1772","0","0","2024-05-01 10:25:09","2024-05-02 20:54:48"
"45193","4","configurable","1773","0","0","2024-05-01 10:25:11","2024-05-02 20:54:50"
"45194","4","configurable","1774","0","0","2024-05-01 10:25:12","2024-05-02 20:54:51"
"45195","4","configurable","1775","0","0","2024-05-01 10:25:14","2024-05-02 20:54:52"
"45196","4","configurable","1776","0","0","2024-05-01 10:25:16","2024-05-02 20:54:54"
"45197","4","configurable","1777","0","0","2024-05-01 10:25:18","2024-05-02 20:54:55"
"45198","4","configurable","1778","0","0","2024-05-01 10:25:20","2024-05-02 20:54:57"
"45199","4","configurable","1779","0","0","2024-05-01 10:25:22","2024-05-02 20:54:58"
"45200","4","configurable","1780","0","0","2024-05-01 10:25:24","2024-05-02 20:55:00"
"45201","4","configurable","1781","0","0","2024-05-01 10:25:26","2024-05-02 20:55:01"
"45202","4","configurable","1782","0","0","2024-05-01 10:25:28","2024-05-02 20:55:03"
"45203","4","configurable","1783","0","0","2024-05-01 10:25:29","2024-05-02 20:55:05"
"45204","4","configurable","1784","0","0","2024-05-01 10:25:31","2024-05-02 20:55:06"
"45205","4","configurable","1785","0","0","2024-05-01 10:25:33","2024-05-02 20:55:08"
"45206","4","configurable","1786","0","0","2024-05-01 10:25:35","2024-05-02 20:55:09"
"45207","4","configurable","1787","0","0","2024-05-01 10:25:37","2024-05-02 20:55:11"
"45208","4","configurable","1788","0","0","2024-05-01 10:25:39","2024-05-02 20:55:12"
"45209","4","configurable","1789","0","0","2024-05-01 10:25:41","2024-05-02 20:55:13"
"45210","4","configurable","1790","0","0","2024-05-01 10:25:43","2024-05-02 20:55:15"
"45211","4","configurable","1791","0","0","2024-05-01 10:25:45","2024-05-02 20:55:16"
"45212","4","configurable","1792","0","0","2024-05-01 10:25:46","2024-05-02 20:55:18"
"45213","4","configurable","1793","0","0","2024-05-01 10:25:48","2024-05-02 20:55:19"
"45214","4","configurable","1794","0","0","2024-05-01 10:25:50","2024-05-02 20:55:21"
"45215","4","configurable","1795","0","0","2024-05-01 10:25:52","2024-05-02 20:55:22"
"45216","4","configurable","1796","0","0","2024-05-01 10:25:54","2024-05-02 20:55:24"
"45217","4","configurable","1797","0","0","2024-05-01 10:25:56","2024-05-02 20:55:25"
"45218","4","configurable","1798","0","0","2024-05-01 10:25:58","2024-05-02 20:55:27"
"45219","4","configurable","1799","0","0","2024-05-01 10:26:00","2024-05-02 20:55:28"
"45220","4","configurable","1800","0","0","2024-05-01 10:26:02","2024-05-02 20:55:29"
"45221","4","configurable","1801","0","0","2024-05-01 10:26:04","2024-05-02 20:55:31"
"45222","4","configurable","1802","0","0","2024-05-01 10:26:06","2024-05-02 20:55:32"
"45223","4","configurable","1803","0","0","2024-05-01 10:26:08","2024-05-02 20:55:34"
"45224","4","configurable","1805","0","0","2024-05-01 10:26:10","2024-05-02 20:55:36"
"45225","4","configurable","1806","0","0","2024-05-01 10:26:12","2024-05-02 20:55:38"
"45226","4","configurable","1807","0","0","2024-05-01 10:26:14","2024-05-02 20:55:39"
"45227","4","configurable","1808","0","0","2024-05-01 10:26:16","2024-05-02 20:55:40"
"45228","4","configurable","1809","0","0","2024-05-01 10:26:18","2024-05-02 20:55:42"
"45229","4","configurable","1810","0","0","2024-05-01 10:26:19","2024-05-02 20:55:43"
"45230","4","configurable","1822","0","0","2024-05-01 10:26:21","2024-05-02 20:55:50"
"45231","4","configurable","1826","0","0","2024-05-01 10:26:23","2024-05-02 20:55:53"
"45232","4","configurable","1827","0","0","2024-05-01 10:26:25","2024-05-02 20:55:55"
"45233","4","configurable","1828","0","0","2024-05-01 10:26:27","2024-05-02 20:55:56"
"45234","4","configurable","1829","0","0","2024-05-01 10:26:29","2024-05-02 20:55:57"
"45235","4","configurable","1830","0","0","2024-05-01 10:26:31","2024-05-02 20:55:59"
"45236","4","configurable","1831","0","0","2024-05-01 10:26:33","2024-05-02 20:56:00"
"45237","4","configurable","1838","0","0","2024-05-01 10:26:34","2024-05-02 20:56:06"
"45238","4","configurable","1842","0","0","2024-05-01 10:26:35","2024-05-02 20:56:09"
"45239","4","configurable","1843","0","0","2024-05-01 10:26:37","2024-05-02 20:56:11"
"45240","4","configurable","1847","0","0","2024-05-01 10:26:39","2024-05-02 20:56:14"
"45241","4","configurable","1849","0","0","2024-05-01 10:26:41","2024-05-02 20:56:16"
"45242","4","configurable","1852","0","0","2024-05-01 10:26:43","2024-05-02 20:56:19"
"45243","4","configurable","1862","0","0","2024-05-01 10:26:45","2024-05-02 20:56:27"
"45244","4","configurable","1869","0","0","2024-05-01 10:26:47","2024-05-02 20:56:33"
"45245","4","configurable","1871","0","0","2024-05-01 10:26:49","2024-05-02 20:56:35"
"45246","4","configurable","1876","0","0","2024-05-01 10:26:51","2024-05-02 20:56:38"
"45247","4","configurable","1877","0","0","2024-05-01 10:26:53","2024-05-02 20:56:39"
"45248","4","configurable","1878","0","0","2024-05-01 10:26:55","2024-05-02 20:56:41"
"45249","4","configurable","1879","0","0","2024-05-01 10:26:57","2024-05-02 20:56:42"
"45250","4","configurable","1884","0","0","2024-05-01 10:26:58","2024-05-02 20:56:47"
"45251","4","configurable","1899","0","0","2024-05-01 10:27:00","2024-05-02 20:56:59"
"45252","4","configurable","1907","0","0","2024-05-01 10:27:02","2024-05-02 20:57:04"
"45253","4","configurable","1909","0","0","2024-05-01 10:27:04","2024-05-02 20:57:06"
"45254","4","configurable","1910","0","0","2024-05-01 10:27:06","2024-05-02 20:57:08"
"45255","4","configurable","1911","0","0","2024-05-01 10:27:08","2024-05-02 20:57:09"
"45256","4","configurable","1915","0","0","2024-05-01 10:27:10","2024-05-02 20:57:12"
"45257","4","configurable","1917","0","0","2024-05-01 10:27:12","2024-05-02 20:57:14"
"45258","4","configurable","1923","0","0","2024-05-01 10:27:14","2024-05-02 20:57:20"
"45259","4","configurable","1932","0","0","2024-05-01 10:27:16","2024-05-02 20:57:25"
"45260","4","configurable","1934","0","0","2024-05-01 10:27:18","2024-05-02 20:57:27"
"45261","4","configurable","1937","0","0","2024-05-01 10:27:20","2024-05-02 20:57:30"
"45262","4","configurable","1940","0","0","2024-05-01 10:27:21","2024-05-02 20:57:32"
"45263","4","configurable","1946","0","0","2024-05-01 10:27:23","2024-05-02 20:57:35"
"45264","4","configurable","1949","0","0","2024-05-01 10:27:25","2024-05-02 20:57:37"
"45265","4","configurable","1953","0","0","2024-05-01 10:27:27","2024-05-02 20:57:41"
"45266","4","configurable","1965","0","0","2024-05-01 10:27:29","2024-05-02 20:57:47"
"45267","4","configurable","1971","0","0","2024-05-01 10:27:31","2024-05-02 20:57:51"
"45268","4","configurable","1972","0","0","2024-05-01 10:27:32","2024-05-02 20:57:53"
"45269","4","configurable","1973","0","0","2024-05-01 10:27:34","2024-05-02 20:57:54"
"45270","4","configurable","1974","0","0","2024-05-01 10:27:36","2024-05-02 20:57:56"
"45271","4","configurable","1977","0","0","2024-05-01 10:27:38","2024-05-02 20:57:58"
"45272","4","configurable","1980","0","0","2024-05-01 10:27:40","2024-05-02 20:58:01"
"45273","4","configurable","1994","0","0","2024-05-01 10:27:42","2024-05-02 20:58:11"
"45274","4","configurable","1996","0","0","2024-05-01 10:27:44","2024-05-02 20:58:13"
"45275","4","configurable","1998","0","0","2024-05-01 10:27:45","2024-05-02 20:58:15"
"45276","4","configurable","1999","0","0","2024-05-01 10:27:47","2024-05-02 20:58:17"
"45277","4","configurable","2002","0","0","2024-05-01 10:27:49","2024-05-02 20:58:20"
"45278","4","configurable","2003","0","0","2024-05-01 10:27:51","2024-05-02 20:58:21"
"45279","4","configurable","2004","0","0","2024-05-01 10:27:53","2024-05-02 20:58:23"
"45280","4","configurable","2005","0","0","2024-05-01 10:27:55","2024-05-02 20:58:24"
"45281","4","configurable","2011","0","0","2024-05-01 10:27:57","2024-05-02 20:58:30"
"45282","4","configurable","2014","0","0","2024-05-01 10:27:59","2024-05-02 20:58:32"
"45283","4","configurable","2016","0","0","2024-05-01 10:28:01","2024-05-02 20:58:34"
"45284","4","configurable","2017","0","0","2024-05-01 10:28:02","2024-05-02 20:58:36"
"45285","4","configurable","2020","0","0","2024-05-01 10:28:04","2024-05-02 20:58:38"
"45286","4","configurable","2021","0","0","2024-05-01 10:28:06","2024-05-02 20:58:39"
"45287","4","configurable","2023","0","0","2024-05-01 10:28:08","2024-05-02 20:58:41"
"45288","4","configurable","2025","0","0","2024-05-01 10:28:10","2024-05-02 20:58:43"
